x,y,z
453820.43605208537,6072020.576439658,-0.28
453820.43596288364,6072019.575851063,-0.28
453820.6025493603,6072018.644359379,-0.28
453820.6024601585,6072017.643770784,-0.28
453820.76904663525,6072016.712279099,-0.28
453820.76895743347,6072015.711690505,-0.28
453820.7688682318,6072014.71110191,-0.28
453820.93545470847,6072013.779610225,-0.28
453820.9353655067,6072012.779021631,-0.28
453821.10195198335,6072011.847529946,-0.28
453821.1018627816,6072010.846941352,-0.28
453821.2684492583,6072009.915449667,-0.28
453821.26836005657,6072008.914861072,-0.28
453821.43494653323,6072007.983369388,-0.28
453821.4348573315,6072006.982780793,-0.28
453821.6014438082,6072006.051289109,-0.28
453821.60135460645,6072005.050700514,-0.28
453821.6796500345,6072004.082606976,-0.28
453821.7678518814,6072003.118620235,-0.28
453821.7677626796,6072002.11803164,-0.28
453821.76767347794,6072001.117443046,-0.28
453821.7675842762,6072000.116854451,-0.28
453821.7674950744,6071999.116265856,-0.28
453821.7674058727,6071998.115677261,-0.28
453821.767316671,6071997.115088667,-0.28
453821.76722746924,6071996.114500072,-0.28
453821.7671382675,6071995.113911477,-0.28
453821.76704906573,6071994.113322883,-0.28
453821.76695986406,6071993.112734288,-0.28
453821.7668706623,6071992.112145693,-0.28
453821.76678146055,6071991.111557099,-0.28
453821.91941049893,6071990.174279232,-0.28
453821.9332787355,6071989.179476819,-0.28
453821.93318953377,6071988.178888225,-0.28
453821.93310033204,6071987.17829963,-0.28
453821.9330111303,6071986.177711035,-0.28
453821.9329219285,6071985.177122441,-0.28
453821.9328327268,6071984.176533846,-0.28
453821.9327435251,6071983.175945251,-0.28
453821.93265432335,6071982.175356656,-0.28
453821.7659017519,6071981.243739312,-0.28
453821.76581255015,6071980.243150717,-0.28
453821.7657233484,6071979.242562122,-0.28
453821.76563414664,6071978.241973527,-0.28
453821.59888157516,6071977.310356182,-0.28
453821.5987923735,6071976.309767587,-0.28
453821.5987031717,6071975.309178992,-0.28
453821.43195060024,6071974.377561647,-0.28
453821.43186139857,6071973.3769730525,-0.28
453821.4317721968,6071972.376384458,-0.28
453821.2650196253,6071971.444767112,-0.28
453821.2649304236,6071970.444178518,-0.28
453821.0981778521,6071969.512561172,-0.28
453821.0980886504,6071968.511972577,-0.28
453820.9313360789,6071967.580355232,-0.28
453820.9312468772,6071966.579766638,-0.28
453820.76449430565,6071965.648149292,-0.28
453820.764405104,6071964.647560697,-0.28
453820.5976525325,6071963.715943352,-0.28
453820.430899961,6071962.784326007,-0.28
453820.4308107593,6071961.783737412,-0.28
453820.26405818784,6071960.852120066,-0.28
453820.0973056163,6071959.92050272,-0.28
453820.09721641464,6071958.919914126,-0.28
453819.9304638431,6071957.988296781,-0.28
453819.9300116206,6071956.9878584165,-0.28
453819.76362206996,6071956.05609084,-0.28
453819.57583068195,6071955.133180108,-0.28
453819.33986101544,6071954.230207266,-0.28
453819.26336435555,6071953.261238804,-0.28
453819.096611784,6071952.329621458,-0.28
453818.9298592126,6071951.398004113,-0.28
453818.8670159285,6071950.423385397,-0.28
453818.7630174394,6071949.465798173,-0.28
453818.63059338497,6071948.519974462,-0.28
453818.59617566614,6071947.5335922325,-0.28
453818.5960864644,6071946.533003638,-0.28
453818.51147635886,6071945.567392809,-0.28
453818.4292446912,6071944.600797698,-0.28
453818.4291554895,6071943.600209103,-0.28
453818.42906628776,6071942.599620508,-0.28
453818.42897708603,6071941.599031914,-0.28
453818.4288878843,6071940.598443319,-0.28
453818.4287986825,6071939.597854724,-0.28
453818.4287094808,6071938.59726613,-0.28
453818.58516449836,6071937.661574357,-0.28
453818.59520675574,6071936.66518585,-0.28
453818.42845418426,6071935.733568505,-0.28
453818.42836498254,6071934.73297991,-0.28
453818.3680822603,6071933.757301543,-0.28
453818.26152320934,6071932.800773971,-0.28
453818.26143400755,6071931.800185376,-0.28
453818.2613448059,6071930.799596781,-0.28
453818.26125560416,6071929.799008187,-0.28
453818.2611664024,6071928.798419592,-0.28
453818.26107720064,6071927.797830997,-0.28
453818.2609879989,6071926.797242402,-0.28
453818.2608987972,6071925.796653808,-0.28
453818.26080959546,6071924.796065213,-0.28
453818.2607203937,6071923.795476618,-0.28
453818.26063119195,6071922.794888024,-0.28
453818.2605419903,6071921.794299429,-0.28
453818.2604527885,6071920.793710834,-0.28
453818.26036358677,6071919.79312224,-0.28
453818.260274385,6071918.792533645,-0.28
453818.2601851833,6071917.7919450505,-0.28
453818.39555080177,6071916.847510477,-0.28
453818.42668245826,6071915.859864771,-0.28
453818.4265932565,6071914.859276176,-0.28
453818.42650405475,6071913.858687582,-0.28
453818.5930905314,6071912.927195897,-0.28
453818.59300132975,6071911.926607302,-0.28
453818.59291212796,6071910.926018708,-0.28
453818.75949860463,6071909.994527023,-0.28
453818.7594094029,6071908.993938429,-0.28
453818.9259958796,6071908.062446744,-0.28
453818.92590667785,6071907.061858149,-0.28
453818.9258174761,6071906.061269555,-0.28
453819.0924039528,6071905.12977787,-0.28
453819.09231475106,6071904.129189275,-0.28
453819.25890122773,6071903.197697591,-0.28
453819.34331439045,6071902.232140216,-0.28
453819.4253985027,6071901.265617312,-0.28
453819.57977389824,6071900.329063413,-0.28
453819.59189577756,6071899.333537033,-0.28
453819.7584822542,6071898.402045348,-0.28
453819.75839305256,6071897.401456754,-0.28
453819.9249795292,6071896.469965069,-0.28
453820.0915660059,6071895.538473384,-0.28
453820.09147680417,6071894.5378847895,-0.28
453820.25806328084,6071893.606393104,-0.28
453820.25797407905,6071892.60580451,-0.28
453820.4245605557,6071891.674312825,-0.28
453820.5911470324,6071890.742821141,-0.28
453820.64439184195,6071889.764342643,-0.28
453820.75764430733,6071888.810740862,-0.28
453820.92423078406,6071887.879249177,-0.28
453821.09081726073,6071886.947757493,-0.28
453821.2352655316,6071886.007088214,-0.28
453821.2573145357,6071885.015677214,-0.28
453821.42390101234,6071884.084185529,-0.28
453821.590487489,6071883.152693844,-0.28
453821.7570739657,6071882.221202159,-0.28
453821.75698476395,6071881.220613565,-0.28
453821.9235712406,6071880.28912188,-0.28
453822.0628738083,6071879.346319404,-0.28
453822.0900685155,6071878.357041601,-0.28
453822.08997931384,6071877.356453006,-0.28
453822.2565657905,6071876.424961322,-0.28
453822.2564765888,6071875.424372727,-0.28
453822.256387387,6071874.423784133,-0.28
453822.42297386366,6071873.492292448,-0.28
453822.42288466194,6071872.491703853,-0.28
453822.4227954602,6071871.491115259,-0.28
453822.4227062585,6071870.490526664,-0.28
453822.42261705676,6071869.489938069,-0.28
453822.422527855,6071868.489349475,-0.28
453822.4224386533,6071867.48876088,-0.28
453822.4223494515,6071866.488172285,-0.28
453822.4222602498,6071865.487583691,-0.28
453822.42217104806,6071864.486995096,-0.28
453822.4220818463,6071863.486406501,-0.28
453822.25532927486,6071862.554789157,-0.28
453822.25524007314,6071861.554200562,-0.28
453822.25515087135,6071860.553611967,-0.28
453822.08839829994,6071859.621994622,-0.28
453822.08830909815,6071858.621406027,-0.28
453822.0882198964,6071857.620817432,-0.28
453821.921467325,6071856.6892000865,-0.28
453821.9213781232,6071855.6886114925,-0.28
453821.75462555175,6071854.756994147,-0.28
453821.75453635,6071853.756405552,-0.28
453821.58778377855,6071852.824788206,-0.28
453821.5876945768,6071851.824199612,-0.28
453821.42094200535,6071850.892582267,-0.28
453821.3568571869,6071849.9184773415,-0.28
453821.25410023215,6071848.960376326,-0.28
453821.0873476607,6071848.028758981,-0.28
453821.08725845895,6071847.028170386,-0.28
453820.9205058874,6071846.096553041,-0.28
453820.753753316,6071845.164935695,-0.28
453820.58700074453,6071844.233318349,-0.28
453820.42024817306,6071843.301701005,-0.28
453820.2534956016,6071842.370083659,-0.28
453820.0867430302,6071841.438466313,-0.28
453819.91999045864,6071840.506848969,-0.28
453819.75323788717,6071839.575231623,-0.28
453819.5864853157,6071838.643614277,-0.28
453819.4197327442,6071837.7119969325,-0.28
453819.23086580395,6071836.789531302,-0.28
453818.9948961374,6071835.88655846,-0.28
453818.87668486574,6071834.934852993,-0.28
453818.6407151992,6071834.0318801515,-0.28
453818.4193065172,6071833.122881454,-0.28
453818.2525539457,6071832.191264109,-0.28
453818.08580137417,6071831.259646763,-0.28
453817.91904880275,6071830.328029417,-0.28
453817.696383656,6071829.419550692,-0.28
453817.41888029006,6071828.533765976,-0.28
453817.22444432275,6071827.613605008,-0.28
453816.9187117774,6071826.739502535,-0.28
453816.7519592059,6071825.80788519,-0.28
453816.41854326474,6071824.945239093,-0.28
453816.2517906932,6071824.0136217475,-0.28
453815.92683759524,6071823.147473425,-0.28
453815.75162218057,6071822.219358305,-0.28
453815.55245547753,6071821.439228337,-0.28
453815.2962846313,6071820.682688718,-0.28
453815.01148196537,6071819.877313036,-0.28
453814.6863857238,6071819.071908882,-0.28
453814.41790614004,6071818.182389804,-0.28
453814.0844901988,6071817.319743708,-0.28
453813.84051715,6071816.558156204,-0.28
453813.5843463035,6071815.801616585,-0.28
453811.77817388764,6072120.821382436,0.05
453811.917443817,6072120.015526218,0.05
453812.0567137464,6072119.209670001,0.05
453812.3139383496,6072118.45271296,0.05
453812.57116295275,6072117.695755919,0.05
453812.71043288213,6072116.889899702,0.05
453812.73174813687,6072116.035144307,0.05
453812.77768901817,6072115.190597688,0.05
453812.9961556359,6072114.374606053,0.05
453813.12929843564,6072113.471113843,0.05
453813.1107970921,6072112.599852117,0.05
453813.3826871132,6072111.761751971,0.05
453813.27730647894,6072110.80363338,0.05
453813.4438928573,6072109.871038387,0.05
453813.6104792356,6072108.938443393,0.05
453813.6103899355,6072107.9367514895,0.05
453813.7769763138,6072107.004156497,0.05
453813.7768870137,6072106.002464593,0.05
453813.8870473532,6072105.046477675,0.05
453813.94338409195,6072104.068177697,0.05
453814.10997047025,6072103.135582704,0.05
453814.10988117015,6072102.133890801,0.05
453814.27646754845,6072101.201295808,0.05
453814.27637824835,6072100.199603904,0.05
453814.44296462665,6072099.267008911,0.05
453814.4842110869,6072098.282453121,0.05
453814.6094617049,6072097.332722015,0.05
453814.6093724048,6072096.331030112,0.05
453814.7759587831,6072095.398435118,0.05
453814.775869483,6072094.396743215,0.05
453814.7757801829,6072093.395051312,0.05
453814.9423665612,6072092.462456319,0.05
453814.9422772611,6072091.460764416,0.05
453814.9421879611,6072090.459072512,0.05
453814.942098661,6072089.457380609,0.05
453814.9420093608,6072088.455688706,0.05
453814.9419200607,6072087.453996802,0.05
453815.108506439,6072086.521401809,0.05
453815.108417139,6072085.519709906,0.05
453815.1083278389,6072084.518018003,0.05
453815.2749265259,6072083.723491169,0.05
453815.2748372258,6072082.721799266,0.05
453815.4660559928,6072081.799415852,0.05
453815.44134661264,6072080.925580529,0.05
453815.4412573126,6072079.923888625,0.05
453815.4411680125,6072078.922196722,0.05
453815.60776669945,6072078.127669889,0.05
453815.60767739936,6072077.125977985,0.05
453815.60758809926,6072076.124286082,0.05
453815.77417447756,6072075.1916910885,0.05
453815.7740851775,6072074.1899991855,0.05
453815.869940888,6072073.228082154,0.05
453815.9405945644,6072072.3937804485,0.05
453815.94050526427,6072071.392088545,0.05
453816.0113223495,6072070.419791525,0.05
453816.1070023425,6072069.457801648,0.05
453816.10691304243,6072068.456109745,0.05
453816.10682374233,6072067.4544178415,0.05
453816.27341012063,6072066.521822848,0.05
453816.27332082053,6072065.520130945,0.05
453816.4399071989,6072064.587535952,0.05
453816.43981789873,6072063.585844049,0.05
453816.6064042771,6072062.653249056,0.05
453816.7729906554,6072061.720654063,0.05
453816.8475627301,6072060.749913707,0.05
453816.9665731701,6072059.797595679,0.05
453817.10607411194,6072058.853772173,0.05
453817.27266049024,6072057.92117718,0.05
453817.4392468686,6072056.988582186,0.05
453817.6058332469,6072056.055987193,0.05
453817.6057439468,6072055.05429529,0.05
453817.7723303251,6072054.121700297,0.05
453817.9176009261,6072053.1802686555,0.05
453817.9388274033,6072052.1874134,0.05
453818.1054137816,6072051.254818407,0.05
453818.27200015995,6072050.322223414,0.05
453818.27568801295,6072049.322097364,0.05
453818.43849723815,6072048.387936518,0.05
453818.60508361645,6072047.455341524,0.05
453818.7716699948,6072046.522746531,0.05
453818.9382563731,6072045.590151538,0.05
453818.9886948883,6072044.609406398,0.05
453819.10770532896,6072043.657088369,0.05
453819.27133982966,6072042.723269648,0.05
453819.43792620796,6072041.790674655,0.05
453819.60451258626,6072040.858079662,0.05
453819.77109896456,6072039.925484668,0.05
453819.9376853429,6072038.992889675,0.05
453820.1042717212,6072038.060294682,0.05
453820.2708580995,6072037.127699689,0.05
453820.2956981995,6072036.136342494,0.05
453820.4373551777,6072035.193412792,0.05
453820.60394155607,6072034.260817799,0.05
453820.77052793436,6072033.328222806,0.05
453820.93711431266,6072032.3956278125,0.05
453821.10370069096,6072031.463032819,0.05
453821.12771551474,6072030.471333499,0.05
453821.2701977692,6072029.528745923,0.05
453821.4367841476,6072028.59615093,0.05
453821.6033705259,6072027.663555937,0.05
453821.7217119501,6072026.710960561,0.05
453821.7698676041,6072025.72926904,0.05
453821.9364539824,6072024.796674047,0.05
453822.1030403607,6072023.864079054,0.05
453822.1029510606,6072022.8623871505,0.05
453822.26953743893,6072021.929792157,0.05
453822.2694481388,6072020.928100254,0.05
453822.43603451713,6072019.995505261,0.05
453822.43594521703,6072018.993813358,0.05
453822.6025315954,6072018.061218365,0.05
453822.7691179737,6072017.128623372,0.05
453822.7690286736,6072016.126931468,0.05
453822.9356150519,6072015.194336475,0.05
453822.9355257518,6072014.192644572,0.05
453823.1021121301,6072013.260049579,0.05
453823.2686985084,6072012.327454586,0.05
453823.2686092083,6072011.325762683,0.05
453823.4351955866,6072010.3931676885,0.05
453823.43510628655,6072009.3914757855,0.05
453823.60169266484,6072008.458880792,0.05
453823.60160336475,6072007.457188889,0.05
453823.60151406465,6072006.455496985,0.05
453823.632213591,6072005.46656887,0.05
453823.76801114285,6072004.521210089,0.05
453823.7679218428,6072003.519518186,0.05
453823.7678325427,6072002.517826283,0.05
453823.7677432426,6072001.516134379,0.05
453823.76765394246,6072000.514442476,0.05
453823.7675646424,6071999.512750573,0.05
453823.7674753423,6071998.51105867,0.05
453823.7673860422,6071997.509366767,0.05
453823.7672967421,6071996.507674864,0.05
453823.9338831204,6071995.57507987,0.05
453823.9337938204,6071994.5733879665,0.05
453823.9337045203,6071993.5716960635,0.05
453823.9336152201,6071992.5700041605,0.05
453823.93352592003,6071991.568312257,0.05
453823.93343662,6071990.566620354,0.05
453823.9333473199,6071989.564928451,0.05
453823.9332580198,6071988.563236548,0.05
453823.93316871964,6071987.561544644,0.05
453823.9330794196,6071986.559852741,0.05
453823.9329901195,6071985.558160838,0.05
453823.9329008194,6071984.556468934,0.05
453823.76614814956,6071983.62374828,0.05
453823.7660588495,6071982.622056377,0.05
453823.76596954936,6071981.620364473,0.05
453823.76588024927,6071980.61867257,0.05
453823.76579094917,6071979.616980667,0.05
453823.6147667616,6071978.677751006,0.05
453823.5989489793,6071977.68256811,0.05
453823.5988596791,6071976.680876207,0.05
453823.59877037903,6071975.679184304,0.05
453823.598681079,6071974.6774924,0.05
453823.43192840915,6071973.744771746,0.05
453823.43183910905,6071972.743079843,0.05
453823.26508643926,6071971.810359188,0.05
453823.2649971391,6071970.808667285,0.05
453823.09824446926,6071969.875946632,0.05
453823.0981551692,6071968.874254728,0.05
453822.9314024994,6071967.941534074,0.05
453822.77566846745,6071967.004253515,0.05
453822.76456052944,6071966.007121517,0.05
453822.5978078596,6071965.074400863,0.05
453822.4310551898,6071964.141680209,0.05
453822.4309658897,6071963.139988306,0.05
453822.2984725837,6071962.193089904,0.05
453822.26412391977,6071961.205575748,0.05
453822.0973712499,6071960.272855095,0.05
453822.0972819498,6071959.271163191,0.05
453821.94026755623,6071958.334412491,0.05
453821.93043997994,6071957.336750634,0.05
453821.93035067985,6071956.33505873,0.05
453821.76359801,6071955.402338076,0.05
453821.7635087099,6071954.400646173,0.05
453821.59675604006,6071953.467925519,0.05
453821.59666673996,6071952.466233616,0.05
453821.46060675057,6071951.5208112355,0.05
453821.4298247701,6071950.531821059,0.05
453821.4297354699,6071949.530129155,0.05
453821.33915097325,6071948.565887393,0.05
453821.26289350004,6071947.595716598,0.05
453821.26280419994,6071946.5940246945,0.05
453821.09993680095,6071945.659696177,0.05
453821.09596223,6071944.659612138,0.05
453821.0958729299,6071943.657920234,0.05
453820.9291202601,6071942.72519958,0.05
453820.92903096,6071941.723507677,0.05
453820.9289416599,6071940.721815773,0.05
